purchase_id,customer_id,product_id,purchase_date,quantity,total_price
PU0002469,C00243,P00030,2023-06-12,1,174.54
PU0002470,C00243,P00008,2023-12-05,2,197.47
PU0002471,C00243,P00049,2023-02-02,4,900.82
PU0002472,C00243,P00030,2024-08-27,4,618.46
PU0002473,C00244,P00014,2023-02-01,2,80.72
PU0002474,C00244,P00039,2022-01-23,1,200.6
PU0002475,C00244,P00044,2022-08-27,4,893.55
PU0002476,C00244,P00027,2021-07-13,1,90.59
PU0002477,C00244,P00015,2023-12-09,3,123.63
PU0002478,C00244,P00050,2023-02-10,2,74.12
PU0002479,C00244,P00020,2021-09-02,2,244.72
PU0002480,C00244,P00032,2021-10-30,2,158.7
PU0002481,C00244,P00018,2021-07-18,3,80.42
PU0002482,C00244,P00051,2023-03-22,1,146.91
PU0002483,C00244,P00040,2023-10-31,3,692.84
PU0002484,C00244,P00013,2022-04-14,3,52.21
PU0002485,C00244,P00049,2023-03-07,1,221.73
PU0002486,C00245,P00004,2022-05-15,4,295.68
PU0002487,C00245,P00040,2022-10-26,3,831.52
PU0002488,C00246,P00049,2024-05-14,4,829.26
PU0002489,C00246,P00021,2024-03-26,4,61.56
PU0002490,C00246,P00037,2022-08-21,4,261.17
PU0002491,C00246,P00040,2023-08-01,2,475.47
PU0002492,C00246,P00052,2025-02-01,3,180.13
PU0002493,C00246,P00017,2024-04-12,2,62.26
PU0002494,C00246,P00031,2024-11-11,4,296.37
PU0002495,C00246,P00041,2024-04-06,2,48.86
PU0002496,C00246,P00003,2024-01-16,2,80.46
PU0002497,C00246,P00038,2024-10-16,1,94.41
PU0002498,C00247,P00033,2022-09-15,4,434.02
PU0002499,C00247,P00008,2024-11-08,3,276.33
PU0002500,C00247,P00027,2024-06-15,2,159.33
PU0002501,C00247,P00012,2024-10-27,4,59.55
PU0002502,C00248,P00001,2022-07-16,3,106.75
PU0002503,C00248,P00009,2022-08-11,1,116.98
PU0002504,C00248,P00001,2022-12-06,1,31.48
PU0002505,C00248,P00015,2023-08-28,3,122.64
PU0002506,C00248,P00023,2021-12-24,3,119.52
PU0002507,C00248,P00047,2023-01-05,2,204.51
PU0002508,C00248,P00042,2023-05-23,4,429.35
PU0002509,C00248,P00022,2022-10-28,3,79.93
PU0002510,C00248,P00038,2022-03-16,2,156.15
PU0002511,C00248,P00053,2022-06-04,2,373.53
PU0002512,C00248,P00016,2023-12-21,2,92.59
PU0002513,C00248,P00026,2023-10-08,4,279.67
PU0002514,C00248,P00014,2021-11-21,3,133.27
PU0002515,C00248,P00052,2021-12-27,4,238.77
PU0002516,C00248,P00017,2022-11-04,2,74.92
PU0002517,C00248,P00053,2021-10-07,4,732.32
PU0002518,C00248,P00025,2023-02-02,2,91.25
PU0002519,C00248,P00002,2024-04-08,1,36.2
PU0002520,C00248,P00031,2023-02-11,1,68.13
PU0002521,C00249,P00026,2022-10-14,3,207.53
PU0002522,C00249,P00045,2023-12-09,1,42.14
PU0002523,C00249,P00008,2023-11-17,1,95.64
PU0002524,C00249,P00036,2022-10-26,1,112.12
PU0002525,C00249,P00039,2023-02-14,1,183.61
PU0002526,C00249,P00020,2022-06-15,2,235.88
PU0002527,C00249,P00038,2023-11-23,2,190.44
PU0002528,C00249,P00017,2022-09-22,4,129.85
PU0002529,C00249,P00009,2023-06-03,3,359.83
PU0002530,C00249,P00021,2023-02-19,3,45.89
PU0002531,C00249,P00033,2024-08-27,3,328.14
PU0002532,C00249,P00002,2024-08-10,3,99.04
PU0002533,C00249,P00004,2023-02-11,4,275.95
PU0002534,C00249,P00020,2023-03-29,3,409.38
PU0002535,C00249,P00049,2023-01-08,1,217.01
PU0002536,C00250,P00034,2021-07-26,4,474.86
PU0002537,C00250,P00027,2021-04-27,3,270.76
PU0002538,C00250,P00039,2021-12-20,1,184.5
PU0002539,C00250,P00024,2022-11-05,1,168.55
PU0002540,C00250,P00003,2020-08-07,1,34.05
PU0002541,C00250,P00010,2020-06-21,3,196.74
PU0002542,C00250,P00037,2021-01-19,4,280.75
PU0002543,C00250,P00020,2021-11-11,2,253.91
PU0002544,C00250,P00013,2022-05-25,1,18.25
PU0002545,C00250,P00028,2022-04-24,1,149.54
PU0002546,C00250,P00028,2021-01-25,3,483.71
PU0002547,C00250,P00023,2021-04-18,3,127.64
PU0002548,C00250,P00006,2021-07-26,3,362.99
PU0002549,C00250,P00003,2020-12-26,1,34.08
PU0002550,C00250,P00013,2022-08-08,4,70.4
PU0002551,C00251,P00007,2022-01-20,2,32.0
PU0002552,C00251,P00017,2023-10-09,4,138.7
PU0002553,C00251,P00046,2021-12-12,3,819.41
PU0002554,C00251,P00004,2024-05-08,2,138.77
PU0002555,C00251,P00010,2022-03-27,1,53.48
PU0002556,C00251,P00053,2022-01-21,3,472.5
PU0002557,C00251,P00021,2021-12-07,3,48.24
PU0002558,C00251,P00012,2023-02-10,1,16.26
PU0002559,C00251,P00018,2023-03-30,2,48.89
PU0002560,C00251,P00001,2022-12-27,3,109.42
PU0002561,C00251,P00015,2021-09-22,3,130.11
PU0002562,C00251,P00032,2022-02-19,2,158.64
PU0002563,C00251,P00041,2023-09-19,3,73.54
PU0002564,C00251,P00055,2021-08-19,2,235.58
PU0002565,C00251,P00051,2024-02-28,4,605.71
PU0002566,C00251,P00003,2024-05-12,3,118.92
PU0002567,C00251,P00055,2022-10-12,1,130.62
PU0002568,C00252,P00016,2022-07-07,3,162.97
PU0002569,C00252,P00001,2023-02-18,2,72.75
PU0002570,C00252,P00043,2023-01-23,4,1281.58
PU0002571,C00252,P00049,2023-02-17,4,947.75
PU0002572,C00252,P00006,2022-07-31,1,119.34
PU0002573,C00252,P00032,2023-01-18,2,181.98
PU0002574,C00252,P00044,2023-03-22,3,621.07
PU0002575,C00252,P00024,2021-04-22,2,334.57
PU0002576,C00252,P00007,2023-10-24,2,32.68
PU0002577,C00252,P00001,2023-07-30,2,68.44
PU0002578,C00252,P00005,2022-01-31,4,282.6
PU0002579,C00252,P00049,2021-06-09,4,828.57
PU0002580,C00252,P00009,2022-09-06,4,488.67
PU0002581,C00253,P00015,2020-04-28,2,90.75
PU0002582,C00253,P00020,2020-06-02,4,465.36
PU0002583,C00253,P00041,2022-01-10,1,23.12
PU0002584,C00253,P00054,2021-08-22,4,329.21
PU0002585,C00253,P00042,2022-05-02,1,113.99
PU0002586,C00253,P00015,2020-05-08,1,40.79
PU0002587,C00253,P00031,2022-03-03,1,73.49
PU0002588,C00253,P00039,2020-11-29,3,502.0
PU0002589,C00253,P00029,2022-10-24,2,199.56
PU0002590,C00254,P00035,2022-11-19,2,259.04
PU0002591,C00254,P00007,2024-04-25,3,46.21
PU0002592,C00254,P00050,2023-10-24,3,107.23
PU0002593,C00254,P00036,2022-09-15,4,458.86
PU0002594,C00254,P00053,2023-06-16,2,364.38
PU0002595,C00254,P00049,2024-01-18,4,819.51
PU0002596,C00254,P00011,2024-12-16,2,131.0
PU0002597,C00254,P00015,2023-05-08,3,119.04
PU0002598,C00254,P00047,2024-11-04,1,83.45
PU0002599,C00254,P00034,2023-03-26,1,118.99
PU0002600,C00254,P00009,2022-12-30,3,409.94
PU0002601,C00254,P00003,2024-08-22,1,33.95
PU0002602,C00254,P00028,2023-08-06,2,311.15
PU0002603,C00254,P00025,2024-12-30,3,163.25
PU0002604,C00255,P00054,2024-09-07,3,206.16
PU0002605,C00255,P00031,2023-10-16,4,250.15
PU0002606,C00255,P00025,2023-04-20,4,225.29
PU0002607,C00255,P00039,2023-09-05,1,185.55
PU0002608,C00255,P00018,2022-12-09,1,28.45
PU0002609,C00255,P00016,2023-08-06,2,103.98
PU0002610,C00255,P00016,2024-03-24,4,181.37
PU0002611,C00256,P00012,2022-06-20,2,30.52
PU0002612,C00257,P00001,2022-05-01,4,130.38
PU0002613,C00257,P00043,2024-04-18,4,1434.79
PU0002614,C00257,P00039,2024-08-17,2,375.63
PU0002615,C00257,P00050,2023-04-13,1,36.17
PU0002616,C00257,P00046,2022-09-19,3,744.24
PU0002617,C00257,P00029,2024-11-18,1,101.42
PU0002618,C00257,P00031,2023-11-13,2,135.94
PU0002619,C00257,P00041,2024-09-26,4,92.74
PU0002620,C00257,P00021,2024-07-05,3,44.25
PU0002621,C00257,P00046,2024-06-20,4,1138.35
PU0002622,C00257,P00051,2023-05-24,4,508.18
PU0002623,C00257,P00003,2023-08-21,2,76.09
PU0002624,C00257,P00041,2024-03-30,1,22.44
PU0002625,C00257,P00048,2024-02-18,2,410.18
PU0002626,C00257,P00055,2022-10-03,1,125.64
PU0002627,C00257,P00040,2023-11-21,1,269.31
PU0002628,C00257,P00026,2023-03-16,1,62.88
PU0002629,C00258,P00044,2020-12-23,1,219.49
PU0002630,C00258,P00044,2022-01-12,1,226.8
PU0002631,C00258,P00037,2021-10-26,4,262.69
PU0002632,C00258,P00009,2023-08-08,3,409.85
PU0002633,C00258,P00019,2021-04-25,3,105.45
PU0002634,C00258,P00030,2023-03-31,4,682.76
PU0002635,C00259,P00022,2022-10-20,3,85.36
PU0002636,C00259,P00030,2023-07-27,1,152.56
PU0002637,C00259,P00018,2024-02-26,3,86.96
PU0002638,C00259,P00034,2024-04-10,3,424.19
PU0002639,C00259,P00014,2022-05-05,4,180.95
PU0002640,C00259,P00013,2022-03-01,1,18.87
PU0002641,C00259,P00034,2022-03-21,1,122.56
PU0002642,C00260,P00026,2024-05-09,1,62.7
PU0002643,C00260,P00020,2025-08-16,4,496.65
PU0002644,C00260,P00053,2025-02-22,3,520.12
PU0002645,C00260,P00001,2023-09-08,3,100.38
PU0002646,C00260,P00020,2025-08-05,1,120.53
PU0002647,C00260,P00018,2023-01-10,3,78.66
PU0002648,C00260,P00018,2023-04-15,1,25.46
PU0002649,C00260,P00013,2025-01-24,3,53.77
PU0002650,C00260,P00019,2025-03-16,1,40.22
PU0002651,C00260,P00052,2023-09-03,4,250.08
PU0002652,C00260,P00022,2023-01-04,2,64.79
PU0002653,C00260,P00039,2024-02-09,1,182.49
PU0002654,C00261,P00032,2022-05-30,1,93.68
PU0002655,C00261,P00007,2023-04-20,1,14.94
PU0002656,C00261,P00054,2021-09-11,3,206.57
PU0002657,C00261,P00009,2023-12-27,1,139.27
PU0002658,C00261,P00043,2023-05-26,3,1027.54
PU0002659,C00261,P00039,2023-03-03,4,708.91
PU0002660,C00261,P00018,2021-10-09,3,74.13
PU0002661,C00261,P00043,2022-03-28,4,1409.94
PU0002662,C00261,P00046,2022-11-04,4,1220.96
PU0002663,C00261,P00047,2023-02-16,2,200.79
PU0002664,C00261,P00048,2023-10-09,2,396.08
PU0002665,C00261,P00023,2022-03-21,1,43.36
PU0002666,C00261,P00020,2023-01-01,4,485.76
PU0002667,C00262,P00033,2024-04-24,4,424.82
PU0002668,C00262,P00030,2024-03-15,1,157.5
PU0002669,C00262,P00017,2022-10-12,2,64.18
PU0002670,C00262,P00003,2024-03-04,4,138.39
PU0002671,C00262,P00011,2022-02-04,2,130.95
PU0002672,C00262,P00004,2022-03-15,1,70.17
PU0002673,C00262,P00040,2023-02-04,2,446.3
PU0002674,C00262,P00004,2024-05-12,3,199.93
PU0002675,C00262,P00027,2022-08-02,4,381.68
PU0002676,C00262,P00052,2021-12-30,3,182.31
PU0002677,C00262,P00046,2022-07-03,4,1185.82
PU0002678,C00262,P00008,2023-09-16,2,199.61
PU0002679,C00263,P00036,2025-01-14,4,468.94
PU0002680,C00263,P00027,2024-04-08,4,323.33
PU0002681,C00263,P00021,2024-11-27,1,17.58
PU0002682,C00263,P00040,2024-01-06,2,538.57
PU0002683,C00263,P00039,2024-10-04,2,344.26
PU0002684,C00263,P00042,2023-11-14,2,210.59
PU0002685,C00263,P00030,2024-08-04,3,498.44
PU0002686,C00263,P00001,2022-11-23,2,73.93
PU0002687,C00263,P00040,2024-11-22,2,490.8
PU0002688,C00263,P00038,2023-09-08,3,260.72
PU0002689,C00263,P00040,2022-12-31,3,699.37
PU0002690,C00263,P00030,2024-07-02,3,459.28
PU0002691,C00263,P00048,2023-10-10,4,694.34
PU0002692,C00263,P00052,2024-01-14,2,126.2
PU0002693,C00263,P00040,2023-07-05,4,937.2
PU0002694,C00263,P00025,2024-09-08,1,56.72
PU0002695,C00264,P00033,2022-12-25,4,476.66
PU0002696,C00264,P00004,2024-11-20,3,191.02
PU0002697,C00264,P00021,2024-05-18,2,28.97
PU0002698,C00264,P00003,2025-06-25,1,36.97
PU0002699,C00264,P00044,2025-01-24,3,572.77
PU0002700,C00264,P00001,2025-04-06,3,110.57
PU0002701,C00264,P00034,2024-11-13,4,522.37
PU0002702,C00264,P00044,2023-08-10,1,212.79
PU0002703,C00264,P00046,2024-04-13,1,299.55
PU0002704,C00264,P00033,2023-10-29,4,446.14
PU0002705,C00264,P00042,2025-02-02,3,328.37
PU0002706,C00264,P00015,2024-03-20,4,192.14
PU0002707,C00264,P00009,2025-01-16,1,133.01
PU0002708,C00265,P00004,2022-05-07,3,192.58
PU0002709,C00265,P00026,2022-03-11,4,256.57
PU0002710,C00265,P00037,2023-01-27,1,73.91
PU0002711,C00266,P00019,2022-02-04,3,108.57
PU0002712,C00266,P00022,2023-06-27,1,32.12
PU0002713,C00266,P00046,2021-06-18,1,269.39
PU0002714,C00266,P00037,2021-09-26,2,131.77
PU0002715,C00266,P00044,2021-06-01,3,698.05
PU0002716,C00266,P00012,2022-11-23,2,30.76
PU0002717,C00266,P00038,2021-02-21,1,95.23
PU0002718,C00267,P00030,2024-07-05,1,155.52
PU0002719,C00267,P00049,2024-02-12,4,800.63
PU0002720,C00267,P00055,2024-06-29,2,244.95
PU0002721,C00267,P00017,2023-08-22,4,129.76
PU0002722,C00268,P00027,2024-01-23,1,80.79
PU0002723,C00268,P00042,2022-08-26,3,311.99
PU0002724,C00268,P00026,2024-05-04,4,288.17
PU0002725,C00268,P00033,2023-05-25,1,103.96
PU0002726,C00268,P00020,2021-12-07,1,130.76
PU0002727,C00268,P00013,2021-09-09,4,74.55
PU0002728,C00268,P00022,2022-12-05,4,127.71
PU0002729,C00268,P00016,2021-12-14,3,137.36
PU0002730,C00268,P00003,2021-11-02,2,70.51
PU0002731,C00268,P00052,2024-03-08,4,239.97
PU0002732,C00268,P00012,2022-08-08,1,14.98
PU0002733,C00268,P00023,2021-09-28,4,160.3
PU0002734,C00268,P00021,2023-04-18,4,59.53
PU0002735,C00269,P00024,2021-11-11,1,156.26
PU0002736,C00269,P00049,2023-02-03,2,398.71
PU0002737,C00269,P00025,2023-02-21,3,165.27
PU0002738,C00269,P00044,2024-01-05,2,467.22
PU0002739,C00269,P00020,2023-03-18,1,132.41
PU0002740,C00269,P00055,2021-07-29,3,380.87
PU0002741,C00269,P00008,2022-01-19,1,95.48
PU0002742,C00269,P00023,2022-08-15,3,141.41
PU0002743,C00269,P00007,2021-11-22,4,71.83
PU0002744,C00269,P00011,2021-09-20,3,163.04
PU0002745,C00269,P00013,2023-02-07,4,76.16
PU0002746,C00269,P00006,2023-12-26,4,459.62
PU0002747,C00269,P00030,2022-11-03,1,167.94
PU0002748,C00269,P00020,2023-12-09,3,399.99
PU0002749,C00269,P00015,2022-04-29,3,142.87
PU0002750,C00269,P00041,2023-06-08,2,46.24
PU0002751,C00270,P00031,2021-12-20,3,182.74
PU0002752,C00270,P00015,2020-10-11,2,80.3
PU0002753,C00270,P00001,2022-05-27,1,38.43
PU0002754,C00270,P00043,2020-10-30,2,588.87
PU0002755,C00270,P00038,2021-11-13,3,257.79
PU0002756,C00271,P00011,2020-07-27,3,174.84
PU0002757,C00271,P00002,2021-07-08,3,102.34
PU0002758,C00271,P00003,2021-12-01,3,98.93
PU0002759,C00271,P00024,2022-08-29,4,655.62
PU0002760,C00271,P00027,2021-07-14,4,361.54
PU0002761,C00271,P00012,2020-05-21,2,32.04
PU0002762,C00271,P00002,2021-12-22,2,65.31
PU0002763,C00271,P00039,2022-07-27,3,557.28
PU0002764,C00271,P00003,2022-10-13,4,139.32
PU0002765,C00271,P00017,2021-07-24,3,94.56
PU0002766,C00271,P00053,2022-06-24,3,510.85
PU0002767,C00271,P00003,2022-08-03,2,69.23
PU0002768,C00272,P00046,2024-08-02,2,513.36
PU0002769,C00272,P00033,2025-01-22,2,243.85
PU0002770,C00272,P00022,2023-10-22,2,55.18
PU0002771,C00272,P00002,2025-01-21,1,36.05
PU0002772,C00272,P00049,2024-11-01,3,676.59
PU0002773,C00272,P00018,2024-10-06,2,53.32
PU0002774,C00272,P00006,2024-08-29,1,112.27
PU0002775,C00272,P00051,2024-03-11,3,425.8
PU0002776,C00272,P00023,2023-01-25,4,188.0
PU0002777,C00273,P00040,2021-06-25,1,235.9
PU0002778,C00273,P00042,2021-02-25,3,337.55
PU0002779,C00273,P00050,2022-01-18,2,65.35
PU0002780,C00273,P00028,2023-04-06,1,143.9
PU0002781,C00273,P00010,2022-02-16,2,112.17
PU0002782,C00273,P00038,2022-09-13,3,283.43
PU0002783,C00273,P00055,2022-01-29,2,235.15
PU0002784,C00273,P00005,2020-08-25,3,196.48
PU0002785,C00273,P00036,2021-11-17,3,357.86
PU0002786,C00273,P00018,2021-02-04,2,49.13
PU0002787,C00273,P00008,2023-03-20,3,270.27
PU0002788,C00273,P00034,2021-05-19,2,272.39
PU0002789,C00273,P00021,2022-10-19,1,14.61
PU0002790,C00273,P00054,2022-06-18,4,318.67
PU0002791,C00273,P00007,2020-12-28,1,17.22
PU0002792,C00273,P00010,2020-11-28,4,221.35
PU0002793,C00273,P00014,2022-10-23,3,121.2
PU0002794,C00273,P00011,2021-12-31,1,59.26
PU0002795,C00274,P00039,2023-11-28,2,333.13
PU0002796,C00274,P00043,2024-04-17,3,936.37
PU0002797,C00274,P00034,2021-08-16,4,542.39
PU0002798,C00274,P00002,2022-04-15,1,36.62
PU0002799,C00274,P00043,2021-11-25,2,715.75
PU0002800,C00274,P00045,2023-11-05,2,86.75
PU0002801,C00274,P00005,2023-12-16,2,144.35
PU0002802,C00274,P00021,2022-09-03,1,16.41
PU0002803,C00274,P00025,2023-08-26,4,226.88
PU0002804,C00274,P00017,2023-11-13,4,129.64
PU0002805,C00274,P00040,2023-01-09,3,812.32
PU0002806,C00274,P00039,2023-08-22,3,586.46
PU0002807,C00274,P00028,2023-07-14,2,319.52
PU0002808,C00274,P00018,2022-07-02,2,53.97
PU0002809,C00274,P00050,2023-10-04,3,104.11
PU0002810,C00274,P00044,2023-10-17,1,206.18
PU0002811,C00274,P00016,2023-07-15,2,93.58
PU0002812,C00274,P00025,2023-10-09,2,111.41
PU0002813,C00274,P00039,2023-02-13,3,608.03
PU0002814,C00275,P00041,2021-09-06,3,72.53
PU0002815,C00275,P00051,2020-12-24,3,422.34
PU0002816,C00275,P00001,2022-11-10,3,110.5
PU0002817,C00275,P00022,2022-02-06,1,30.08
PU0002818,C00275,P00049,2020-07-26,3,590.74
PU0002819,C00275,P00023,2021-11-16,3,131.59
PU0002820,C00275,P00023,2020-09-30,3,141.01
PU0002821,C00275,P00006,2022-04-09,2,216.03
PU0002822,C00275,P00012,2021-10-18,2,29.47
PU0002823,C00275,P00037,2022-12-03,1,75.92
PU0002824,C00275,P00026,2022-06-06,4,266.07
PU0002825,C00275,P00045,2022-01-15,1,44.31
PU0002826,C00275,P00040,2020-08-09,3,691.39
PU0002827,C00275,P00009,2021-06-10,3,394.27
PU0002828,C00275,P00052,2022-02-04,3,183.68
PU0002829,C00275,P00003,2022-08-17,3,101.27
PU0002830,C00276,P00046,2023-08-02,2,529.09
PU0002831,C00276,P00001,2024-10-03,1,36.42
PU0002832,C00276,P00015,2022-12-28,2,93.51
PU0002833,C00276,P00003,2022-02-03,3,110.97
PU0002834,C00276,P00049,2024-04-04,1,200.47
PU0002835,C00276,P00041,2024-07-13,1,22.52
PU0002836,C00276,P00036,2024-06-20,2,253.07
PU0002837,C00276,P00011,2024-04-24,4,227.51
PU0002838,C00276,P00038,2024-08-31,1,82.33
PU0002839,C00276,P00036,2022-04-01,3,380.73
PU0002840,C00277,P00016,2022-04-20,1,54.09
PU0002841,C00277,P00006,2020-06-25,3,321.99
PU0002842,C00277,P00051,2020-10-06,3,407.8
PU0002843,C00277,P00001,2022-05-30,3,108.23
PU0002844,C00277,P00030,2020-09-28,1,165.88
PU0002845,C00277,P00030,2022-01-11,2,304.57
PU0002846,C00277,P00055,2021-04-20,1,114.18
PU0002847,C00277,P00053,2021-05-25,2,356.52
PU0002848,C00277,P00052,2022-09-22,1,59.85
PU0002849,C00277,P00001,2020-02-27,2,65.66
PU0002850,C00277,P00049,2021-05-18,2,393.8
PU0002851,C00277,P00026,2021-03-16,1,59.74
PU0002852,C00277,P00043,2021-03-13,4,1186.65
PU0002853,C00277,P00007,2021-12-12,1,15.65
PU0002854,C00278,P00051,2023-12-22,3,402.08
PU0002855,C00278,P00052,2023-12-10,4,243.51
PU0002856,C00278,P00004,2022-01-15,2,125.75
PU0002857,C00278,P00030,2023-08-04,2,375.78
PU0002858,C00278,P00043,2022-01-25,2,630.81
PU0002859,C00278,P00032,2023-07-23,2,185.76
PU0002860,C00278,P00026,2022-12-16,1,66.61
PU0002861,C00278,P00051,2023-04-27,4,579.5
PU0002862,C00278,P00024,2022-06-19,4,690.36
PU0002863,C00278,P00047,2022-07-21,2,168.52
PU0002864,C00278,P00034,2024-01-16,4,541.21
PU0002865,C00278,P00032,2023-10-21,1,83.81
PU0002866,C00278,P00008,2023-09-05,2,172.13
PU0002867,C00278,P00046,2022-12-31,2,528.87
PU0002868,C00278,P00015,2022-07-31,3,134.32
PU0002869,C00278,P00010,2021-07-12,3,159.37
PU0002870,C00279,P00031,2023-01-12,2,149.33
PU0002871,C00279,P00023,2022-07-15,4,164.52
PU0002872,C00279,P00030,2021-12-22,4,647.73
PU0002873,C00279,P00053,2023-12-06,3,573.82
PU0002874,C00279,P00047,2022-11-06,2,166.62
PU0002875,C00279,P00007,2022-03-28,4,60.3
PU0002876,C00279,P00039,2022-07-17,3,588.32
PU0002877,C00279,P00013,2023-08-28,4,71.68
PU0002878,C00280,P00001,2021-06-25,3,106.07
PU0002879,C00280,P00033,2022-11-18,3,309.06
PU0002880,C00280,P00041,2022-06-23,1,22.86
PU0002881,C00280,P00011,2021-04-22,3,191.58
PU0002882,C00280,P00042,2023-05-31,3,341.88
PU0002883,C00280,P00002,2023-09-21,2,63.34
PU0002884,C00280,P00041,2022-06-11,4,94.42
PU0002885,C00280,P00011,2022-09-24,4,234.97
PU0002886,C00280,P00009,2022-12-28,4,548.22
PU0002887,C00280,P00024,2023-05-30,1,168.44
PU0002888,C00280,P00040,2021-08-22,1,231.15
PU0002889,C00280,P00035,2021-12-22,4,514.37
PU0002890,C00280,P00016,2023-10-03,2,108.77
PU0002891,C00280,P00035,2022-12-26,1,119.32
PU0002892,C00280,P00047,2021-02-23,2,182.38
PU0002893,C00280,P00015,2021-10-04,2,88.44
PU0002894,C00280,P00049,2022-09-11,1,201.73
PU0002895,C00280,P00036,2022-11-06,4,486.32
PU0002896,C00280,P00026,2022-08-01,3,216.53
PU0002897,C00281,P00012,2023-07-03,3,49.96
PU0002898,C00281,P00012,2022-12-29,4,69.87
PU0002899,C00281,P00014,2024-07-14,4,166.85
PU0002900,C00281,P00035,2022-08-31,1,128.07
PU0002901,C00281,P00050,2022-06-09,3,115.23
PU0002902,C00281,P00051,2023-11-09,1,135.38
PU0002903,C00281,P00039,2023-12-06,4,710.09
PU0002904,C00281,P00047,2024-04-19,4,379.74
PU0002905,C00281,P00012,2022-07-25,1,17.67
PU0002906,C00281,P00043,2022-06-07,4,1235.59
PU0002907,C00282,P00029,2020-10-17,1,112.01
PU0002908,C00282,P00029,2023-02-15,3,306.91
PU0002909,C00282,P00010,2022-05-08,4,232.34
PU0002910,C00282,P00011,2022-08-31,4,258.88
PU0002911,C00282,P00021,2020-11-25,1,16.02
PU0002912,C00282,P00047,2023-03-23,4,381.75
PU0002913,C00282,P00044,2022-07-14,4,905.65
PU0002914,C00282,P00006,2022-07-11,2,238.52
PU0002915,C00282,P00004,2022-08-30,1,71.04
PU0002916,C00282,P00016,2021-04-23,2,97.47
PU0002917,C00282,P00047,2022-08-19,1,88.7
PU0002918,C00282,P00050,2021-12-14,2,65.61
PU0002919,C00282,P00038,2023-01-04,4,325.08
PU0002920,C00282,P00032,2021-05-11,4,363.54
PU0002921,C00282,P00033,2020-11-20,2,223.91
PU0002922,C00282,P00003,2022-02-25,3,99.69
PU0002923,C00282,P00031,2021-06-07,3,211.09
PU0002924,C00282,P00006,2021-04-08,2,227.78
PU0002925,C00283,P00036,2023-05-22,4,466.5
PU0002926,C00283,P00030,2024-05-23,1,177.31
PU0002927,C00283,P00018,2023-12-29,3,81.64
PU0002928,C00283,P00001,2023-04-17,3,108.24
PU0002929,C00283,P00008,2023-07-28,3,261.3
PU0002930,C00283,P00022,2023-07-31,4,130.75
PU0002931,C00283,P00020,2024-12-22,3,402.58
PU0002932,C00284,P00035,2020-01-26,1,120.49
PU0002933,C00284,P00002,2020-08-30,4,143.67
PU0002934,C00285,P00034,2024-09-09,4,570.61
PU0002935,C00285,P00050,2023-09-26,4,136.34
PU0002936,C00286,P00047,2022-05-20,3,289.84
PU0002937,C00286,P00012,2021-07-09,1,15.67
PU0002938,C00286,P00054,2022-08-29,3,241.16
PU0002939,C00286,P00043,2023-11-01,2,691.84
PU0002940,C00286,P00051,2022-05-19,4,580.61
PU0002941,C00286,P00037,2021-11-23,3,216.94
PU0002942,C00286,P00039,2022-12-30,2,344.58
PU0002943,C00286,P00016,2021-05-08,1,50.4
PU0002944,C00286,P00004,2023-12-07,2,138.82
PU0002945,C00286,P00014,2023-07-18,3,135.12
PU0002946,C00286,P00031,2023-09-19,4,298.4
PU0002947,C00286,P00030,2023-09-22,3,538.32
PU0002948,C00286,P00041,2023-02-25,1,24.33
PU0002949,C00286,P00010,2021-10-24,4,242.35
PU0002950,C00287,P00021,2024-08-15,1,16.11
PU0002951,C00287,P00045,2023-08-31,4,205.43
PU0002952,C00287,P00055,2025-05-12,1,124.55
PU0002953,C00287,P00032,2024-11-12,2,179.54
PU0002954,C00288,P00029,2022-11-11,1,104.62
PU0002955,C00288,P00031,2022-05-18,3,202.54
PU0002956,C00288,P00009,2023-06-07,3,414.38
PU0002957,C00288,P00020,2024-12-28,2,250.48
PU0002958,C00288,P00011,2024-11-16,1,56.7
PU0002959,C00288,P00027,2024-09-06,3,243.15
PU0002960,C00288,P00023,2024-12-02,1,40.04
PU0002961,C00288,P00028,2023-05-31,4,532.29
PU0002962,C00288,P00054,2024-12-18,1,74.38
PU0002963,C00288,P00014,2024-02-11,1,43.63
PU0002964,C00288,P00008,2023-12-03,3,281.75
PU0002965,C00288,P00029,2022-06-08,3,344.02
PU0002966,C00288,P00027,2023-09-14,3,282.48
PU0002967,C00289,P00037,2023-03-16,1,74.49
PU0002968,C00289,P00032,2021-08-21,2,187.32
PU0002969,C00289,P00032,2021-09-07,4,338.0
PU0002970,C00289,P00003,2022-04-06,1,34.94
PU0002971,C00289,P00008,2023-01-14,2,192.55
PU0002972,C00289,P00026,2023-08-25,2,133.25
PU0002973,C00289,P00007,2021-06-14,2,32.99
PU0002974,C00289,P00055,2022-03-05,4,494.49
PU0002975,C00289,P00051,2023-08-07,3,426.36
PU0002976,C00289,P00036,2023-04-05,2,236.75
PU0002977,C00289,P00051,2022-12-11,1,128.79
PU0002978,C00289,P00014,2023-04-23,4,190.04
PU0002979,C00289,P00003,2021-09-26,2,77.32
PU0002980,C00289,P00025,2022-07-15,2,91.33
PU0002981,C00289,P00040,2021-10-26,1,270.92
PU0002982,C00289,P00039,2022-04-06,1,174.82
PU0002983,C00289,P00054,2023-09-02,1,68.34
